epoch,alignn_layers.1.node_update.src_update,gcn_layers.2.bn_edges,alignn_layers.2.edge_update.src_gate,alignn_layers.2.node_update.src_gate,gcn_layers.1.src_update,alignn_layers.3.node_update.src_gate,alignn_layers.3.node_update.bn_edges,angle_embedding.1.layer.2,angle_embedding.0,alignn_layers.0.node_update.src_gate,gcn_layers.0.edge_gate,alignn_layers.0.node_update.dst_update,gcn_layers.0.bn_nodes,angle_embedding.1.layer.0,atom_embedding.layer.1,gcn_layers.2.dst_gate,angle_embedding.2.layer.1,alignn_layers.1.edge_update.src_gate,alignn_layers.3.node_update.dst_gate,alignn_layers.0.node_update.dst_gate,alignn_layers.1.edge_update.dst_gate,alignn_layers.0,alignn_layers.0.edge_update.src_gate,alignn_layers.2.edge_update,alignn_layers.1,alignn_layers.1.node_update.bn_nodes,edge_embedding.2,gcn_layers.3.src_update,edge_embedding.1.layer.1,angle_embedding.2.layer.0,gcn_layers.3.dst_gate,alignn_layers.0.node_update.bn_edges,alignn_layers.3.node_update.src_update,alignn_layers.1.node_update.dst_update,gcn_layers.3.bn_nodes,alignn_layers.2.edge_update.edge_gate,atom_embedding.layer.2,gcn_layers.2.dst_update,edge_embedding.1.layer.0,alignn_layers.2,alignn_layers.3.edge_update.edge_gate,edge_embedding.2.layer,angle_embedding.2.layer,gcn_layers.2.edge_gate,alignn_layers.3.node_update.bn_nodes,gcn_layers.1.src_gate,alignn_layers.2.node_update.dst_update,alignn_layers.2.edge_update.dst_gate,angle_embedding,gcn_layers.2.src_update,edge_embedding.2.layer.0,angle_embedding.1.layer.1,gcn_layers.2,edge_embedding.1.layer,alignn_layers.3.node_update.edge_gate,alignn_layers.0.node_update.src_update,alignn_layers.1.edge_update.edge_gate,alignn_layers.2.node_update.bn_nodes,alignn_layers.1.edge_update.bn_edges,atom_embedding.layer.0,alignn_layers.0.node_update.edge_gate,gcn_layers.3.bn_edges,alignn_layers.3.edge_update.bn_edges,gcn_layers.1.bn_edges,gcn_layers.0.dst_gate,alignn_layers.3.edge_update.dst_update,gcn_layers.0.dst_update,angle_embedding.1,alignn_layers.1.node_update.src_gate,alignn_layers.2.node_update.src_update,readout,alignn_layers.3,alignn_layers.1.node_update,alignn_layers.2.node_update.edge_gate,alignn_layers.1.edge_update,alignn_layers.2.node_update.bn_edges,alignn_layers.0.edge_update.edge_gate,alignn_layers.0.edge_update.src_update,gcn_layers.3.dst_update,edge_embedding,alignn_layers.2.edge_update.bn_nodes,gcn_layers.1.edge_gate,alignn_layers.1.edge_update.bn_nodes,edge_embedding.1,gcn_layers.0.src_update,alignn_layers.0.node_update.bn_nodes,alignn_layers.3.edge_update.dst_gate,alignn_layers.1.edge_update.dst_update,alignn_layers.0.edge_update.bn_edges,alignn_layers.3.node_update,atom_embedding,alignn_layers.3.edge_update.src_gate,edge_embedding.1.layer.2,angle_embedding.2.layer.2,alignn_layers.2.edge_update.src_update,atom_embedding.layer,alignn_layers.3.edge_update.src_update,gcn_layers.2.src_gate,gcn_layers.0.bn_edges,gcn_layers.1.bn_nodes,alignn_layers.3.edge_update,alignn_layers.1.edge_update.src_update,alignn_layers.0.edge_update.dst_gate,alignn_layers.2.node_update,alignn_layers.0.edge_update.dst_update,alignn_layers.1.node_update.bn_edges,edge_embedding.2.layer.2,gcn_layers.3,gcn_layers.0,gcn_layers.2.bn_nodes,alignn_layers.3.node_update.dst_update,angle_embedding.2,alignn_layers.0.node_update,gcn_layers.1,alignn_layers.0.edge_update.bn_nodes,alignn_layers.0.edge_update,alignn_layers.1.node_update.edge_gate,gcn_layers.1.dst_gate,alignn_layers.3.edge_update.bn_nodes,edge_embedding.0,alignn_layers.2.edge_update.bn_edges,alignn_layers.2.node_update.dst_gate,gcn_layers.3.edge_gate,gcn_layers.1.dst_update,angle_embedding.1.layer,gcn_layers.0.src_gate,alignn_layers.2.edge_update.dst_update,edge_embedding.2.layer.1,gcn_layers.3.src_gate,alignn_layers.1.node_update.dst_gate
0,5.288624286651611,5.362791538238525,6.428942680358887,5.455250263214111,5.558358192443848,5.512581825256348,5.407399654388428,1.3153798580169678,0.8117145895957947,5.4187116622924805,7.192385673522949,5.458178520202637,5.272695064544678,1.3033623695373535,5.327226638793945,8.35208797454834,5.324617385864258,5.92650842666626,5.967766761779785,5.414435386657715,6.12713098526001,5.284001350402832,5.774961948394775,5.292694091796875,5.2947916984558105,5.331977367401123,5.2692365646362305,6.4293365478515625,1.3141491413116455,5.318789482116699,7.861324310302734,5.369132041931152,5.468054294586182,5.270927429199219,5.284963130950928,7.780029296875,5.267535209655762,6.170900821685791,1.3263992071151733,5.260655403137207,7.523201942443848,5.261806488037109,5.263548851013184,9.050885200500488,5.254700183868408,6.295469760894775,5.324240684509277,6.386922359466553,5.268466472625732,6.125659465789795,5.805644512176514,1.3380905389785767,5.289772033691406,1.3499791622161865,6.614134311676025,5.451359748840332,7.194786071777344,5.342041969299316,5.347533226013184,5.382673263549805,5.500617027282715,5.255317211151123,5.251430511474609,5.211565017700195,6.489114284515381,5.621047019958496,5.8520073890686035,1.3077927827835083,5.448077201843262,5.3338303565979,5.294187068939209,5.257655143737793,5.267922401428223,6.487560272216797,5.2796311378479,5.379711627960205,6.299622535705566,5.443063735961914,6.739049434661865,5.27238130569458,5.375161647796631,8.85766887664795,5.388869285583496,1.3208467960357666,5.571195125579834,5.280389785766602,6.530614852905273,5.491682529449463,5.3157958984375,5.2571306228637695,5.2738037109375,6.264976501464844,1.3164379596710205,5.26563024520874,5.50798225402832,5.274328708648682,5.623518466949463,7.231767654418945,5.419022083282471,5.294497013092041,5.290422439575195,5.413443565368652,6.112223148345947,5.244559288024902,5.680363655090332,5.403210163116455,5.267419338226318,5.259070873260498,5.282492160797119,5.316308498382568,5.395216941833496,5.2746710777282715,5.278055191040039,5.298239707946777,5.308389186859131,5.246928691864014,5.921288967132568,7.296992778778076,5.442022800445557,1.643115758895874,5.275978088378906,5.808602333068848,11.361613273620605,5.725485801696777,1.3391273021697998,6.036861896514893,5.602390766143799,5.344061374664307,7.046404838562012,5.394719123840332
1,3.3643404740798784,2.38074967683511,0.5675843174831993,1.5818525209401288,1.4900880012216722,1.1471296224171472,1.6417614247640409,1.2157021649478008,0.7637121066828326,2.195777845791188,2.840318153519601,2.9983002092105577,3.320440672455606,0.9552102954749789,3.3958855644083275,1.8712923200125018,3.508981519684092,0.6467708468131219,0.7381194076744083,1.663942456907045,0.3766887961956844,4.603683801799554,0.7316538586207463,3.310167787623375,4.501667532667076,2.7804867597688774,4.646521652334342,0.4357095541216957,1.2001686971698888,2.336677030689782,1.6442357434175632,1.5885763968918156,2.5531120898892525,3.5836003948866155,3.31299387260855,0.7223832303360006,4.630446966537768,0.5298300705964741,1.0631816920209867,4.314793527745217,1.8876888558146108,4.639827688470813,4.515872467724303,4.6335288794704805,2.9643550720903726,0.5328188163204692,3.7465849393852455,0.7591438855349448,4.520296168002679,0.9714224867273242,0.701759183581077,1.1463543274086352,4.244852969176722,1.2123620204821108,0.6709014461532005,2.6014368734402815,0.8410958553272898,2.9721904854831775,2.562519747232699,2.310519285775353,1.9178998535654044,4.405731053214786,4.66163757031404,2.0642202665500675,0.575578303224363,1.1557677856006074,1.150679252573219,1.2084747368968443,1.8563056837433758,3.683605162616046,4.619438194434232,4.272100339617502,4.4776964808951245,0.6061250617246663,3.62317897775602,1.543395775644284,0.19348919579340168,2.015960336703078,0.7437734845999938,4.6493870192312095,1.7715641873588455,3.808954526484832,1.8490083731520794,1.18522532830769,1.7539023068565578,2.5445378141766075,1.3025268389405038,1.2359506852225575,2.3891068952703765,4.271436096713965,4.636173408447392,0.8676197435615893,1.1811869209330368,4.5177273989601945,1.17999805028058,4.636578728781972,1.1348490998709957,0.8760803450645829,2.032452064374381,3.401519326766802,2.8158490260832845,1.8324618180848498,0.5120928364963631,4.300774723858147,1.0599724275632414,1.5772115512041969,4.644870811805031,4.587223921257821,4.202200240879373,3.3666700465903405,1.916728653737542,4.52584474858734,4.598166696774836,4.1612506818706985,2.1865139220916805,4.041593263867668,0.622810944318513,1.068006302182298,2.016336067034528,1.5659368906095188,2.89402313798596,1.6487909692528149,9.714915811436365,0.7075818174213058,1.2382037909850014,0.6658208404223691,1.0303545336788575,3.1599229772551185,1.1791230649017794,1.5790846644605179
2,2.3891959639465656,1.0174374411675207,0.38114447657605344,0.5389412239429845,1.0599152246563845,0.5168495038769855,0.41242260202280795,1.123325344361617,0.7186880441273537,1.183150887144805,2.809403552040849,2.3387481212304455,2.0970068262804102,0.6824936926728022,2.209925030127366,1.5188128507124503,2.3007698773563847,0.18479124327009194,0.784873568808171,0.6454595494144071,0.2144500661836367,4.057857948824608,0.2006763272676984,2.0537608626738932,3.876218246129487,1.4629062112216624,4.139344887928857,0.3787072798760116,1.0949833152940531,0.9464774962153626,1.556041942197076,0.41162018213028584,1.598555798159955,3.119921092033333,2.0555798051160603,0.173356652042753,4.112829612993918,0.4128593596038137,0.8425029094280664,3.587692172755335,0.47927363782278665,4.134388054101411,3.917829200655788,3.4420351773604785,1.636638099406414,0.46190690931216843,3.2999493860328486,0.5484079286786102,3.9219379417590123,0.651287533875824,0.16022315498355258,0.9776178329733141,3.4455985407055603,1.087035239138697,0.6938583016853309,1.9158379689810303,0.2593507880787381,1.601414269122349,1.137269290947763,0.8706129836313014,1.3234449799422445,4.007729050649672,4.313590974215608,0.7420162086153934,0.6722985473895711,0.9563751328875287,0.729963645851737,1.1163505267894378,0.6435401480997478,3.0958958880797027,4.076686603431003,3.5113865486232014,3.8543243453235605,0.4287075989053361,2.4910822588895236,0.3720027251202597,0.046339711809293326,0.8616464562870354,0.730718253708267,4.142372851640357,0.5427376254502959,3.1025398420471983,0.5554243343372057,1.0615853916732074,1.1199685594323077,1.3451217124581782,1.3933684956414916,0.3840550841462751,0.9730877908373703,3.511695289612238,4.118875526765065,1.0295595293109137,1.0582540207687996,3.920331672978074,0.30549284558706086,4.117805987774667,0.566443641906786,0.7297043784798746,0.6668032601034819,2.2181460350509714,1.462530695294058,0.5589449645282186,0.17429902815354256,3.575473940600071,0.6474987503715018,0.37514496014505616,4.138706375459555,4.048184079060226,3.3796805763206446,2.1303087118188313,1.113468406504991,3.9269226514701727,4.053253517271715,3.304636453951507,0.8148710968372839,3.147092469347817,0.26321885904460496,0.9419571543445808,0.743818093408687,1.4931275770061523,1.536640956461962,1.1599096681508154,6.391750129021727,0.4351242397733987,1.1442545791056613,0.35722060084962565,0.4931533403880208,1.8322306628961622,0.9298764295697834,0.613015624966273
3,1.845330004617405,0.48387646680297236,0.5176536785064024,0.4769090832114486,1.1140424238870983,0.6027559950354596,0.11919812551975355,1.0371984308819477,0.6758711912090739,0.9553291701364842,3.220327471450769,1.9728442413969554,1.3771739229786926,0.4798923934846549,1.5257775753811245,1.9767415939529318,1.532926997697901,0.16060833169447927,1.1395076197513607,0.5314814738380574,0.32713210377598523,3.605113427533689,0.16891322219987984,1.313584821387021,3.3715343408134237,0.842886630597272,3.708322373867777,0.5982298789021683,0.9984200110810814,0.41576267234688186,1.776422328240551,0.12547009284874283,1.1446778175859749,2.625989938241712,1.3073603386493395,0.41097500770337503,3.674938085656204,0.635885682449837,0.660755073119081,3.0190410142041566,0.9356009374175088,3.705401663658509,3.4208624078455303,4.017616896559923,0.9479573753362421,0.7250774002483985,2.7960330693785216,0.9451011030988138,3.4244928760296696,0.7605440685885649,0.11793864830660994,0.8295790175387417,2.823771922304672,0.9724471546500612,1.1038032782123692,1.6882438490421996,0.4842157078352693,0.8996443030445713,0.5310931211020085,0.3463405636007824,1.1608727018955953,3.8194179928865166,4.125918757174112,0.29687896288801596,1.0649019474644834,1.302486623902726,0.9483068058509376,1.030316362347284,0.4218295782725207,2.425553899387238,3.627700563859595,2.911897532415844,3.3507310012080675,0.7369972394306114,1.7432581525263189,0.10456392295568502,0.07196699576011513,0.4813288115160173,0.9823668794058806,3.711908955020105,0.197819159207877,3.465483876912421,0.19187552097374133,0.9487618712030493,1.05416340655844,0.8302033620810964,1.7393796217777724,0.2954532737359345,0.4203517496348952,2.9133123134100014,3.6818809354465505,1.4637676412170118,0.9459801265122528,3.4241497649227495,0.14233861407128998,3.679048028063719,0.6073131198741236,1.0063957001884951,0.24381503193455842,1.520307317311961,0.8112274980568306,0.21425682574182445,0.22523054411131369,3.0088119382643654,0.76461100916808,0.10242001860631263,3.708955602971819,3.603163955997105,2.743414941008968,1.3943995051037195,1.1229827018691287,3.4291588107025666,3.601892315788222,2.650809053106753,0.33503677596277204,2.4790632728041566,0.3563999594780366,1.2429562446296571,0.32408931792260004,1.423868508082023,0.8537930061289908,1.2284196817670094,6.186782556334958,0.6364120645275008,1.056434867507413,0.5530931882729807,0.5540295182446746,1.09777345284018,1.123561025656987,0.6104472526579756
4,1.4826629161994447,0.25226311707030213,0.7605495303196971,0.6321622941295872,1.0758737036008563,0.7459763613701558,0.03710105006499033,0.9570698753914597,0.6351289743442868,0.8577127536445581,3.381911545028352,1.6439649853960958,0.9372291023825283,0.3358458095714769,1.102037110653118,2.2991519419088404,1.0420240548014612,0.2475738769825124,1.2605990549764086,0.5494721898715715,0.5127978011542955,3.2081415700661715,0.24424005939647203,0.8708229846394,2.942832634749663,0.5201259071894061,3.320243891440236,0.852837340830938,0.9107473601772067,0.1990365390543305,1.9957147080876827,0.04184382167849325,0.9065234113008543,2.1409014637616277,0.8577286941134551,0.801214094093833,3.2830841305431266,0.9157093649797193,0.5153670170062268,2.553821337170807,1.7523267041053714,3.31888008848846,2.9847650860787245,4.832191671480641,0.5804580493278477,1.0473580807277663,2.28356682303805,1.3648076220647716,2.9881258948785514,0.924684743111117,0.19243772200262146,0.7016211730821305,2.32155261021959,0.8689059567728465,1.5811466366595734,1.4898396775164118,0.9648546814192531,0.5334505774362468,0.2662509385869063,0.14948820146649136,1.0338393812742603,3.7194807532118412,4.01314554868529,0.1311916568731278,1.3787125213819391,1.5523762826756975,1.0071155530346296,0.9504317106090601,0.44967093789965307,1.9205898192722946,3.2385522362891224,2.4208766364535794,2.9232421486325193,1.0972466518163284,1.241074291374313,0.03140934489246201,0.16551768027341018,0.36164552518926996,1.2411311086575403,3.3240088190001775,0.08157485366868787,3.8395188472078075,0.07388211209646231,0.84706642016584,1.0035204154470976,0.5560920921298614,2.0333396419227068,0.3626259038508013,0.19618588929339292,2.423248686477137,3.290494295697695,1.7879730049324,0.8446988177075325,2.9886296676175794,0.1231046796694148,3.2866378279648174,0.8191999089650429,1.299671734173553,0.09836021374228753,1.0841825673474519,0.4814815723556275,0.11444462308581321,0.37374183416810475,2.544902642894914,0.9540871265111974,0.02954212660731283,3.3218594262862227,3.2175938805614983,2.2336828188421034,0.9460957592046224,1.065872312423952,2.9924778269697665,3.2058794009015656,2.134913041131984,0.1523316165586739,1.9635931973389917,0.573169091839354,1.5845843292206092,0.15899007758211448,1.3576821177677958,0.50342003952307,1.07130321841025,6.88683903089888,0.8562409255908213,0.974722469182181,0.7814509069110418,0.7758974385537887,0.6864212730420651,1.3554746017259283,0.7638058481376476
5,1.2907955997890133,0.14000234240625598,1.0271354120139455,0.6969304542741418,0.9646952653590393,0.7522070761672052,0.010860636793280786,0.8819343221541714,0.5963771699603283,0.7757226728121158,3.364866356061052,1.3997839506619671,0.6474604649912961,0.237982625416518,0.810504207435054,2.3666445553418463,0.7139627561509813,0.411642922629553,1.2215943631481425,0.5233723906350748,0.7687415713696334,2.8383773014755604,0.35951279375605577,0.5905218424685944,2.5541292959070745,0.33513697625213096,2.9499645485255743,1.0806548878299738,0.8309888045587647,0.10118783447609661,2.1737445623624163,0.013606467132305245,0.8354445985879173,1.8675628095516976,0.5736080314113824,0.9997774982114218,2.911909701356924,1.0924055609205015,0.4020473128238053,2.147426254278731,2.104430079116038,2.949530365562602,2.5780104765128824,5.2850570202615135,0.3705358988368343,1.2503245393888327,1.9838902081374157,1.6441215058703305,2.5812790128281993,1.0147798398079793,0.3220804220666875,0.5919448847037174,1.8912574746596427,0.7753654699185374,1.9556834774025071,1.2977096197790616,1.2398145078074894,0.33025089896195037,0.14106970729823637,0.06820795986815897,0.9280248932398322,3.6492507493218422,3.926369319887842,0.061566173848956046,1.5257285548679982,1.522251014894536,0.9516347417004752,0.8757983901737795,0.49511234397907383,1.7171456244461636,2.882961844201858,1.9938101135166253,2.536180580340186,1.3990457545229795,0.8867125532214778,0.008613901307331041,0.31453784006054863,0.32571581751725737,1.4285618693349218,2.9535826132132788,0.03571869792714768,4.047774888585668,0.029629366652977922,0.7553613699010594,0.9124315744234917,0.38839137537543256,2.156523738649434,0.47010620827924743,0.09679432859808136,1.9966825008831774,2.9190568986074625,1.9890648103845792,0.7532808303144758,2.5821180162044097,0.15739202041250921,2.9149233714260454,0.9478073757120854,1.5122844827541053,0.04158562817976448,0.785089562205752,0.2994441172033287,0.09034018972929629,0.5997205083091931,2.139511800898072,1.039896535071324,0.007556084250807668,2.952065758389226,2.8651397061022656,1.800806438529214,0.6552487344716597,0.925627055434444,2.5852249128457405,2.836962249505145,1.7028096303286226,0.07399894122583703,1.541666571474351,0.79649408294949,1.7807317429350324,0.08408865824871366,1.293553211794089,0.3109959822173025,0.941121671383639,7.350489958039632,0.9359967366639604,0.8982205722748858,0.8965994425507107,0.9756653881230759,0.4428259098826898,1.5290055885605018,0.7994542467090243
6,1.191093858398525,0.0810352726665012,1.261724067489188,0.6443676876501714,0.8607640715147992,0.7158328494935526,0.0023965820315343966,0.8117763168108776,0.5596935607148804,0.7327287740347279,3.204619699746934,1.2315123924306115,0.4515599933913536,0.17360089992727512,0.6000162146794739,2.307300673294736,0.49273444067142175,0.6200798812879458,1.1561385147711467,0.5017780868987184,1.0554684972349309,2.5006941366819118,0.482948722168132,0.4075533225910151,2.2053035615812617,0.22263900713041704,2.606539540506707,1.2443266021039612,0.7588757494201589,0.05334829432611686,2.1877982516983,0.0036610169348048993,0.8225505120238639,1.70615531308141,0.3897919592323278,1.017950389546754,2.5698315049730485,1.1570514120951483,0.3158199740916808,1.7963331028169254,2.020152595705236,2.6066725708373424,2.2090921924109166,5.375877728085752,0.24446117049894892,1.312527276391277,1.843100830623793,1.7339306913230534,2.212310182449564,1.0102265928827947,0.4561814404555878,0.49901670351894034,1.5293757225712208,0.6913441903300874,2.113854817023859,1.1450144572232845,1.3153257777119483,0.21182311155697947,0.07768858650962214,0.031799737968790806,0.850118428402728,3.5886199725553203,3.8486472315034135,0.02957757915180166,1.5677554983935298,1.3939130103188182,0.8909645736691508,0.8063516554272766,0.5243802932353665,1.6318059061002745,2.567228445291249,1.62940761560247,2.1891737687176374,1.576239061836427,0.6353809205849789,0.001644989153684673,0.45390155629042334,0.3162410901940896,1.4807746089403955,2.609930866677931,0.01572197975744625,4.084055176899318,0.011514022245078673,0.6731292735259521,0.8245769821770469,0.2780198814815294,2.1598808179970486,0.5714242728599436,0.049274802422945276,1.6324840976118276,2.5763163710279717,2.025723945623789,0.6712001345215588,2.2132066502906085,0.2230089611251492,2.5723103931686393,0.97211861792614,1.5974661631845366,0.01743955557812735,0.5724217611915817,0.1923454989218377,0.09531707384401356,0.8220154462339524,1.7893428957957815,1.0391551721687788,0.0012371658567790782,2.6088410300715226,2.552062104015434,1.4397889107685722,0.4610435202049969,0.8173016207455326,2.2158493336038436,2.5000820926047655,1.3468090384017655,0.037199743357214,1.2010795526744504,0.9207241368055263,1.8181341848959787,0.046564348833854866,1.2317107742859439,0.19932076109819713,0.873167047564908,7.5473222363125405,0.9374856786739373,0.8268684247053877,0.9349435395928469,1.0274621737219698,0.293099154541657,1.596562358622325,0.7393000452122356
7,1.1131514942367853,0.04818576034797492,1.3603963142335636,0.5786564458172127,0.7901928836757381,0.6810659268324579,0.00038065235872832324,0.746986031108701,0.5251890125436248,0.7388318711060292,3.1277306134432474,1.1519601560570558,0.31889326974333676,0.13171199221247337,0.4461377727681564,2.184738944696339,0.3437597024936702,0.781416499006247,1.1064822247712547,0.5119103377855396,1.1680618009150967,2.2030427012691276,0.5832166102231277,0.28597882163930605,1.9017486964373351,0.15153148802615013,2.3013909371750922,1.316257592721902,0.6943726063118039,0.028551083729440624,2.11953710096637,0.0006186455884408022,0.8034589890019266,1.6277853896352656,0.2692766484944926,0.9595564391793877,2.267362510499191,1.1524395668755016,0.2514359838448302,1.5016162574000889,1.6998405984057348,2.301902108825895,1.8886259625699056,5.261997653807265,0.1657802526615247,1.2883395561780902,1.7612715588173489,1.6809133798028901,1.8917998443289668,0.9544213702998978,0.5489682292760625,0.42128324732240047,1.2353787214502636,0.6166014264266974,2.0949613503515168,1.0409569844355648,1.2132172464057613,0.13995125776661177,0.04378249711783754,0.014581496909225628,0.8200965353431435,3.532712904667744,3.7788848982871457,0.014022114984894609,1.5509491195390774,1.2759125097289008,0.8447679362239805,0.7423344538225443,0.543598331797198,1.5565073665146534,2.2979482329527627,1.329386927067381,1.8873961059782176,1.57696561549501,0.458615193864321,0.00034767008150761723,0.5481345011108864,0.3138033407266012,1.41317928203893,2.3046005846100024,0.006559536662396387,3.918909430720272,0.003926177094586533,0.6000989212825314,0.7549565179514,0.20253224618965904,2.0420017216513298,0.6416996588987488,0.02525492182153669,1.3325348188428139,2.2730732203887336,1.9212823178118814,0.5982035210304661,1.8926271717398289,0.30541225426581464,2.2693712283436134,0.9590123193620237,1.569456260881388,0.0067709834298167754,0.4205193259354373,0.1265393963215417,0.11249164658962627,0.9115316185956724,1.4954811540172555,1.0033279999309328,0.00040584734204634966,2.3037744460691694,2.2849203121769275,1.1490038991492502,0.32958009357814305,0.773466797942287,1.894984698695441,2.203168337659409,1.0632169605123494,0.0187898927614405,0.9346575052608452,0.9437018309485684,1.7620542285227105,0.026422494384804207,1.172860528053966,0.13156098038275765,0.8395178412957195,7.398527051176428,0.9055221762874448,0.7609511740817406,0.935340430350249,0.9738781633398179,0.19846321391044358,1.536370780386514,0.6740677789879581
8,1.0365941086355095,0.02907164053259633,1.3312808514070613,0.5344778780201952,0.7517142270581412,0.6533780958062487,0.0008897095100514921,0.6876746342131186,0.4928653750383459,0.7710582969074299,2.9840735549595783,1.128624088571944,0.22891385379477136,0.10434905171133389,0.33369918174995056,2.026960307804829,0.24320700012336632,0.8165910544116232,1.071392500401224,0.5484198417002485,1.095826066684479,1.9489934459718883,0.640465264433748,0.20400482218308139,1.6460350618565422,0.10525568556674063,2.0397879794998763,1.268511775638663,0.6371203758650665,0.015180190978628752,1.978263418400723,0.0004090574593549256,0.7799427906966933,1.5506375532967378,0.1892129657544613,0.9064583370625577,2.0088816887782017,1.1135584265488299,0.20392068074754766,1.260871761401682,1.362719614374839,2.0405900281196434,1.620204455071513,4.996710740668193,0.11507638432330264,1.2262147815140756,1.6560873088497643,1.5120598092842852,1.6233298179145768,0.8881590294841573,0.5931527319670368,0.3569113791762181,1.0030408765485825,0.5506551514344754,1.9609033944257994,0.9800733374071638,1.0375550535788571,0.09477880649925757,0.02487149604723239,0.0062627717390662425,0.8278890442510781,3.4784777065866215,3.715849677945026,0.006271155960582506,1.5076259186288392,1.2006663547123966,0.811806989799295,0.683698867274375,0.5472583176877434,1.4529128812705794,2.0745834448103353,1.0895352202488509,1.6332344867586202,1.4603317355451133,0.33486585260868923,0.0012328591867370123,0.6184651417773905,0.31134350581385306,1.2943390107246455,2.0428664936882512,0.0023879438074654886,3.727687825248468,0.0009861403497373334,0.5357482315669719,0.7158677640355398,0.1497013201156004,1.91097837654248,0.6740237137806612,0.012679738888482619,1.0927048093051643,2.0139357809980813,1.786514832879783,0.533817426718232,1.6240536705097492,0.39156567459579283,2.0105363471963553,0.9401943185180349,1.4751017605717485,0.00217650451090919,0.3122314266971261,0.08482880196389374,0.13354448708703964,0.8720844320632447,1.255474458563843,0.9602901670645965,0.0016259065717851178,2.0422456379390654,2.0632521462843227,0.9212633544285009,0.23952865057049003,0.7749081421254262,1.6262162855242606,1.9497181213370423,0.8432739557006989,0.009237244970941144,0.7313190909347984,0.9068249394032756,1.6652276941707829,0.015089943871680837,1.1172333932542584,0.08889768497523942,0.8166661709615681,7.044945050036144,0.8623408202274153,0.700521098429952,0.9164058890640517,0.8922438216573245,0.13714607031713236,1.4184084896783493,0.6325431755872696
9,0.9777023707361245,0.017593447366676573,1.240384355742395,0.5116870673500101,0.7323793290874915,0.633311671066427,0.0024030948264871163,0.6334579760414033,0.46260230645206907,0.8006366257143049,2.842635060629261,1.1191755289690775,0.16735705793021174,0.08634531072354173,0.2516899294024327,1.8605553381817501,0.17476238350508663,0.7662781083115366,1.0442168467074513,0.5891661257659343,0.9419687640836234,1.7351920001000294,0.6557725125582734,0.14790472655496165,1.4345153732558575,0.07439264995535622,1.8187623247841018,1.1499029819674949,0.5863271447860386,0.007819860861289232,1.811384509310968,0.0014037724542341973,0.7588223273423896,1.426039433295296,0.13520389250884962,0.8560778777805808,1.7909618457195604,1.0620455371554987,0.169053481299012,1.0673879725440945,1.1525202423556329,1.8198222279451977,1.3996084362001782,4.688294720940382,0.08147721309814306,1.1544235277306358,1.540551607805072,1.3137503152855583,1.4026679947067477,0.8264262289645586,0.6077396190338984,0.30389838226547106,0.8221083566684703,0.49267983298936885,1.789803404657166,0.9501597316822712,0.8890039996061445,0.06550558671455718,0.014016718696967878,0.0023422784437740368,0.8476414977558632,3.43097500020713,3.660188856374934,0.0024713792172985196,1.4570364695660807,1.1675911984587841,0.7887663842123942,0.629982780173177,0.5405164377133357,1.352841274181514,1.890309697702198,0.9008701241735527,1.4229718859836022,1.2939800229761045,0.24799587648151028,0.002957828168982875,0.655835624830137,0.30719837900430624,1.159973736372679,1.8217194817301234,0.0006740902174555086,3.5261744472048475,0.0002275579095241584,0.47922073653699077,0.6989604338688444,0.11210410208825597,1.8092838738673447,0.6765594764847647,0.006016539332035906,0.9040342299641743,1.79556209723031,1.661783311014168,0.4772406380569352,1.40330720698173,0.46660247394580884,1.7923593637990642,0.9185229481320237,1.3606525942815684,0.000495213329060534,0.23491099820673006,0.05774117456362031,0.1532936002235093,0.7806431565610007,1.0625976957055288,0.9197568011920418,0.003598695245772992,1.8213236965410466,1.8803799710709428,0.7455631857036534,0.17700147498735486,0.7882692625303708,1.405292316115514,1.7363557332627482,0.6751012683164104,0.004238410209950891,0.5780237016110108,0.846349034956548,1.5645894789202546,0.008524199062553334,1.0643573049489332,0.06118807095340961,0.7979160165916983,6.630728360548372,0.8220685799115286,0.6452127625442188,0.8882311731535141,0.8228340443142397,0.09648656692861986,1.2820999993306696,0.6155409738325686
