epoch,alignn_layers.1.node_update.src_update,gcn_layers.2.bn_edges,alignn_layers.2.edge_update.src_gate,alignn_layers.2.node_update.src_gate,gcn_layers.1.src_update,alignn_layers.3.node_update.src_gate,alignn_layers.3.node_update.bn_edges,angle_embedding.1.layer.2,angle_embedding.0,alignn_layers.0.node_update.src_gate,gcn_layers.0.edge_gate,alignn_layers.0.node_update.dst_update,gcn_layers.0.bn_nodes,angle_embedding.1.layer.0,atom_embedding.layer.1,gcn_layers.2.dst_gate,angle_embedding.2.layer.1,alignn_layers.1.edge_update.src_gate,alignn_layers.3.node_update.dst_gate,alignn_layers.0.node_update.dst_gate,alignn_layers.1.edge_update.dst_gate,alignn_layers.0,alignn_layers.0.edge_update.src_gate,alignn_layers.2.edge_update,alignn_layers.1,alignn_layers.1.node_update.bn_nodes,edge_embedding.2,gcn_layers.3.src_update,edge_embedding.1.layer.1,angle_embedding.2.layer.0,gcn_layers.3.dst_gate,alignn_layers.0.node_update.bn_edges,alignn_layers.3.node_update.src_update,alignn_layers.1.node_update.dst_update,gcn_layers.3.bn_nodes,alignn_layers.2.edge_update.edge_gate,atom_embedding.layer.2,gcn_layers.2.dst_update,edge_embedding.1.layer.0,alignn_layers.2,alignn_layers.3.edge_update.edge_gate,edge_embedding.2.layer,angle_embedding.2.layer,gcn_layers.2.edge_gate,alignn_layers.3.node_update.bn_nodes,gcn_layers.1.src_gate,alignn_layers.2.node_update.dst_update,alignn_layers.2.edge_update.dst_gate,angle_embedding,gcn_layers.2.src_update,edge_embedding.2.layer.0,angle_embedding.1.layer.1,gcn_layers.2,edge_embedding.1.layer,alignn_layers.3.node_update.edge_gate,alignn_layers.0.node_update.src_update,alignn_layers.1.edge_update.edge_gate,alignn_layers.2.node_update.bn_nodes,alignn_layers.1.edge_update.bn_edges,atom_embedding.layer.0,alignn_layers.0.node_update.edge_gate,gcn_layers.3.bn_edges,alignn_layers.3.edge_update.bn_edges,gcn_layers.1.bn_edges,gcn_layers.0.dst_gate,alignn_layers.3.edge_update.dst_update,gcn_layers.0.dst_update,angle_embedding.1,alignn_layers.1.node_update.src_gate,alignn_layers.2.node_update.src_update,readout,alignn_layers.3,alignn_layers.1.node_update,alignn_layers.2.node_update.edge_gate,alignn_layers.1.edge_update,alignn_layers.2.node_update.bn_edges,alignn_layers.0.edge_update.edge_gate,alignn_layers.0.edge_update.src_update,gcn_layers.3.dst_update,edge_embedding,alignn_layers.2.edge_update.bn_nodes,gcn_layers.1.edge_gate,alignn_layers.1.edge_update.bn_nodes,edge_embedding.1,gcn_layers.0.src_update,alignn_layers.0.node_update.bn_nodes,alignn_layers.3.edge_update.dst_gate,alignn_layers.1.edge_update.dst_update,alignn_layers.0.edge_update.bn_edges,alignn_layers.3.node_update,atom_embedding,alignn_layers.3.edge_update.src_gate,edge_embedding.1.layer.2,angle_embedding.2.layer.2,alignn_layers.2.edge_update.src_update,atom_embedding.layer,alignn_layers.3.edge_update.src_update,gcn_layers.2.src_gate,gcn_layers.0.bn_edges,gcn_layers.1.bn_nodes,alignn_layers.3.edge_update,alignn_layers.1.edge_update.src_update,alignn_layers.0.edge_update.dst_gate,alignn_layers.2.node_update,alignn_layers.0.edge_update.dst_update,alignn_layers.1.node_update.bn_edges,edge_embedding.2.layer.2,gcn_layers.3,gcn_layers.0,gcn_layers.2.bn_nodes,alignn_layers.3.node_update.dst_update,angle_embedding.2,alignn_layers.0.node_update,gcn_layers.1,alignn_layers.0.edge_update.bn_nodes,alignn_layers.0.edge_update,alignn_layers.1.node_update.edge_gate,gcn_layers.1.dst_gate,alignn_layers.3.edge_update.bn_nodes,edge_embedding.0,alignn_layers.2.edge_update.bn_edges,alignn_layers.2.node_update.dst_gate,gcn_layers.3.edge_gate,gcn_layers.1.dst_update,angle_embedding.1.layer,gcn_layers.0.src_gate,alignn_layers.2.edge_update.dst_update,edge_embedding.2.layer.1,gcn_layers.3.src_gate,alignn_layers.1.node_update.dst_gate
0,14.231801986694336,5.8020124435424805,22.91193389892578,11.902769088745117,14.863150596618652,12.729382514953613,5.984846591949463,1.4066059589385986,0.9549247026443481,14.848244667053223,74.69096374511719,17.03512954711914,5.637451648712158,2.0289711952209473,5.748551368713379,38.0898323059082,5.497637748718262,15.711345672607422,17.85828399658203,13.426969528198242,18.25908851623535,5.426750183105469,12.403677940368652,5.767233848571777,5.482238292694092,5.85889196395874,5.386458396911621,17.789966583251953,1.6587927341461182,5.846262454986572,36.900115966796875,6.18292236328125,13.43423080444336,18.356155395507812,5.549468517303467,19.84148597717285,5.411940097808838,16.31736183166504,2.0468080043792725,5.432742118835449,23.138870239257812,5.361663341522217,5.362192153930664,135.0675506591797,5.707563400268555,18.10027503967285,21.109102249145508,26.62522315979004,5.363194465637207,16.67814064025879,10.064334869384766,1.6526660919189453,5.507379531860352,1.5829631090164185,34.30093002319336,16.238616943359375,17.438005447387695,5.866755962371826,5.68828010559082,6.349151611328125,15.316004753112793,5.50612735748291,5.531605243682861,5.716249465942383,22.208595275878906,30.045490264892578,15.413217544555664,1.4295563697814941,11.79399585723877,16.03825569152832,5.497282028198242,5.463708400726318,5.44914436340332,24.448226928710938,5.601370811462402,6.0283026695251465,12.166074752807617,9.162779808044434,19.508832931518555,5.383969783782959,6.3957977294921875,95.0150146484375,6.251849174499512,1.526075839996338,14.09092903137207,5.848433494567871,40.188392639160156,16.89362144470215,5.6422505378723145,5.4534783363342285,5.405946731567383,34.209266662597656,1.518643856048584,5.354162693023682,14.130889892578125,5.4309892654418945,20.55576515197754,25.397796630859375,5.9179511070251465,5.60234260559082,5.994731426239014,10.531482696533203,14.860790252685547,5.414856910705566,16.763944625854492,6.067831993103027,5.373833179473877,5.46561861038208,5.487461090087891,5.637452125549316,15.512391090393066,5.372854709625244,5.416421413421631,5.515883445739746,6.034570217132568,5.455502986907959,16.47311019897461,27.33308219909668,6.4797234535217285,1.7397009134292603,5.582359313964844,16.626110076904297,205.7330780029297,14.019166946411133,1.4652248620986938,14.746416091918945,21.55519676208496,5.611704349517822,25.11337661743164,14.242446899414062
1,10.939188003540039,5.5941925048828125,15.84410572052002,6.639699935913086,10.275360107421875,6.49008321762085,2.8281216621398926,1.7300127744674683,0.8914198875427246,10.89214038848877,58.47403335571289,13.322263717651367,9.328723907470703,1.166854739189148,9.945598602294922,25.96224021911621,10.252829551696777,8.956016540527344,10.160223007202148,8.396307945251465,11.133282661437988,15.397214889526367,6.136358261108398,9.375490188598633,14.797955513000488,7.34760046005249,15.457221984863281,11.460684776306152,1.8011815547943115,5.2188215255737305,25.840229034423828,2.87144136428833,9.150654792785645,13.884413719177246,9.372586250305176,11.47377872467041,15.28834056854248,9.11324405670166,1.5488266944885254,13.938430786132812,14.567306518554688,15.594353675842285,14.98849868774414,111.56871795654297,7.930716037750244,10.660881042480469,15.708740234375,18.84833335876465,14.990080833435059,11.207368850708008,4.046905994415283,1.4742205142974854,13.550397872924805,1.6584259271621704,25.967662811279297,13.896697044372559,9.413493156433105,7.6627726554870605,6.0989298820495605,5.233104228973389,9.536458969116211,15.434871673583984,15.876530647277832,4.311017036437988,14.175176620483398,22.876480102539062,8.276731491088867,1.6717201471328735,7.285484313964844,12.07137393951416,15.226808547973633,13.633501052856445,14.529806137084961,16.737653732299805,10.902491569519043,2.591764211654663,5.301630020141602,6.9491286277771,12.367086410522461,15.535682678222656,3.7426908016204834,75.9218978881836,3.865844964981079,1.6224288940429688,9.837678909301758,6.811379909515381,30.648509979248047,11.01434326171875,5.423697471618652,13.716521263122559,15.510326385498047,26.83679962158203,1.6089268922805786,15.093856811523438,8.624637603759766,15.285913467407227,15.319631576538086,16.354616165161133,4.155768394470215,9.895071029663086,7.457729339599609,7.09818696975708,7.8856120109558105,13.934088706970215,11.430119514465332,2.717532157897949,15.591338157653809,15.30916976928711,13.287703514099121,9.555603981018066,8.966680526733398,15.016411781311035,15.431251525878906,13.313248634338379,4.897045612335205,12.831889152526855,9.585030555725098,17.524822235107422,4.842921257019043,2.4824106693267822,7.554778099060059,9.621870040893555,169.12368774414062,7.418304443359375,1.7049061059951782,8.028144836425781,15.064977645874023,8.58836555480957,16.329927444458008,8.506752967834473
2,6.93985652923584,1.40138840675354,15.223170280456543,5.214756488800049,6.884278774261475,5.485840320587158,0.6395193338394165,1.215867042541504,0.7848295569419861,7.814185619354248,47.36851119995117,8.891271591186523,2.601480007171631,0.7484298348426819,2.8724920749664307,20.209556579589844,2.637364625930786,8.899654388427734,8.381709098815918,6.7059197425842285,11.024170875549316,4.79681396484375,5.877388954162598,2.651298999786377,4.589704990386963,2.124265193939209,4.844318389892578,11.334175109863281,1.4062714576721191,1.2932395935058594,21.491790771484375,0.876423180103302,5.652893543243408,9.167522430419922,2.4510178565979004,11.007022857666016,4.818890571594238,8.246946334838867,1.180727481842041,4.25629186630249,13.068241119384766,4.821844577789307,4.548238754272461,94.49960327148438,2.127293109893799,9.409316062927246,10.062994956970215,17.452285766601562,4.55889892578125,9.238199234008789,3.8682830333709717,1.1041412353515625,4.073318958282471,1.2601563930511475,23.905467987060547,8.994242668151855,9.143327713012695,2.119727373123169,1.3458259105682373,1.527078628540039,6.6254563331604,5.071429252624512,5.390498161315918,1.0195094347000122,11.878495216369629,20.93890380859375,6.855015277862549,1.2193812131881714,5.431955337524414,7.825305938720703,4.829349994659424,4.174252986907959,4.57875919342041,15.816073417663574,3.035252094268799,0.6406835317611694,5.497003555297852,4.07951021194458,11.088456153869629,4.823737144470215,1.350659966468811,63.86581039428711,1.178392767906189,1.226298213005066,6.340548992156982,2.177657127380371,25.799036026000977,10.169539451599121,1.1187502145767212,4.1635212898254395,4.817914009094238,23.569143295288086,1.2245479822158813,4.546627998352051,8.010895729064941,4.824041843414307,13.813509941101074,13.97128677368164,0.9177148342132568,2.7218260765075684,2.182044744491577,5.074393272399902,7.79443359375,4.222670555114746,9.810783386230469,0.6654473543167114,4.831320285797119,4.8045878410339355,4.005539894104004,2.607759952545166,6.499053478240967,4.555039405822754,4.755951404571533,3.9049413204193115,1.3552459478378296,3.730949640274048,9.085378646850586,14.472127914428711,1.7440439462661743,1.6125285625457764,1.8455491065979004,7.314398288726807,140.1851043701172,6.626657962799072,1.258902907371521,7.0464982986450195,14.330682754516602,2.1736388206481934,13.672415733337402,7.0382304191589355
3,5.629828929901123,0.7816672325134277,13.820611000061035,4.538802623748779,5.642707824707031,4.681107044219971,0.46695220470428467,1.1136257648468018,0.737765908241272,6.616756916046143,38.49247360229492,7.4941534996032715,1.7916452884674072,0.5240028500556946,2.0857653617858887,15.77949047088623,1.7695411443710327,8.628843307495117,6.973709583282471,5.999515533447266,10.338294982910156,5.107434272766113,5.565855979919434,1.8216677904129028,4.682425498962402,1.298882246017456,5.194422245025635,10.259657859802246,1.2695444822311401,0.7250319719314575,16.93487548828125,0.66558438539505,4.668182373046875,7.7702317237854,1.5784159898757935,9.993629455566406,5.174923419952393,6.739777565002441,0.9530419111251831,4.120376110076904,10.912857055664062,5.226451873779297,4.678914546966553,77.7602767944336,1.3141220808029175,7.534975528717041,8.14303970336914,15.237759590148926,4.69228458404541,7.240375995635986,3.6714649200439453,0.9243226647377014,3.7538886070251465,1.1026697158813477,20.694669723510742,7.511673450469971,7.922210216522217,1.3138504028320312,0.6901035904884338,1.042614221572876,5.538327693939209,6.486973285675049,6.793197154998779,0.5625406503677368,9.121589660644531,18.86846351623535,5.842545986175537,1.1154265403747559,4.829805850982666,6.240854263305664,5.117558002471924,3.8889126777648926,4.655632019042969,14.12576961517334,2.268109083175659,0.49178650975227356,5.340441703796387,3.431183338165283,9.213987350463867,5.2198662757873535,0.9926669597625732,52.41652297973633,0.8589582443237305,1.0739262104034424,5.009654521942139,1.3776073455810547,21.383989334106445,9.671688079833984,0.5588905215263367,3.897810935974121,5.194484233856201,20.03533363342285,1.0602459907531738,4.7085089683532715,7.9324774742126465,5.14116907119751,12.48306941986084,11.231912612915039,0.543158233165741,1.956667423248291,1.4133719205856323,4.817996501922607,7.231377124786377,4.115411758422852,8.285029411315918,0.5185775756835938,5.219764709472656,5.1222310066223145,3.616504669189453,1.7556816339492798,5.53305196762085,4.694950580596924,5.137557506561279,3.459355115890503,0.8613316416740417,3.2490382194519043,8.172845840454102,11.062887191772461,1.2152513265609741,1.571390151977539,1.049046277999878,6.418226718902588,115.1034164428711,5.538318157196045,1.1331307888031006,5.759834289550781,13.238898277282715,1.335399866104126,11.238945960998535,6.127552032470703
4,4.874783039093018,0.6068745255470276,12.225641250610352,4.069381237030029,5.157118320465088,4.278387069702148,0.46282801032066345,1.1622503995895386,0.710279643535614,6.041391849517822,32.56385803222656,6.511835098266602,1.7176299095153809,0.38958418369293213,2.2035021781921387,12.651286125183105,1.6772736310958862,7.980920314788818,6.287214279174805,5.5676164627075195,9.23730182647705,7.455646991729736,5.06688117980957,1.690171241760254,6.672897815704346,1.0852482318878174,7.5850725173950195,8.88470458984375,1.243321180343628,0.5713138580322266,13.884481430053711,0.6455519795417786,4.168674945831299,6.664722442626953,1.4112027883529663,9.114107131958008,7.4734649658203125,5.6493682861328125,0.8007042407989502,5.635790824890137,9.350095748901367,7.6605610847473145,6.672211647033691,64.43099975585938,1.100948691368103,6.129999160766602,7.016100883483887,13.566426277160645,6.690051078796387,6.182714939117432,3.163623809814453,0.8227418065071106,4.8969645500183105,1.061339259147644,17.91796875,6.822931289672852,7.074677467346191,1.0741937160491943,0.4977215826511383,0.9332080483436584,4.735269546508789,10.222792625427246,10.519278526306152,0.4527854025363922,7.514100551605225,17.738435745239258,5.2623090744018555,1.1412334442138672,4.448257923126221,5.5478129386901855,7.485938549041748,5.136159896850586,6.573703289031982,12.582793235778809,2.330794095993042,0.4920046031475067,4.879029273986816,3.1757090091705322,7.648746967315674,7.626857757568359,0.913357138633728,44.32931900024414,0.8013807535171509,1.0341905355453491,4.64747953414917,1.230716586112976,18.68748664855957,9.007474899291992,0.4048559367656708,5.177288055419922,7.575875759124756,17.609941482543945,1.0194425582885742,6.735661029815674,7.7324628829956055,7.450041770935059,11.6924409866333,9.05630874633789,0.4667862057685852,2.0478198528289795,1.2069753408432007,4.733470916748047,6.285959720611572,5.626209259033203,7.579361915588379,0.5220929980278015,7.65839958190918,7.535085201263428,4.625621795654297,1.67587411403656,5.051520347595215,6.696620941162109,7.47550106048584,4.405803203582764,0.7346373200416565,4.012966156005859,7.222114562988281,8.788372993469238,1.0670677423477173,1.7829835414886475,0.8302101492881775,5.812450885772705,92.9381332397461,4.953339576721191,1.154344081878662,5.086132526397705,12.141761779785156,1.1278709173202515,9.372854232788086,5.605148792266846
5,4.5227556228637695,0.5163124203681946,11.072633743286133,3.9131038188934326,4.518597602844238,3.953287363052368,0.47000595927238464,1.0750575065612793,0.6556011438369751,5.425680160522461,28.50599479675293,5.91339635848999,1.4820349216461182,0.3183407485485077,2.038733959197998,10.703267097473145,1.3820878267288208,7.190780162811279,5.64394474029541,5.072193145751953,8.160699844360352,6.834407806396484,4.564797878265381,1.4638183116912842,6.1709418296813965,0.9287744760513306,6.906518936157227,7.646270751953125,1.1501799821853638,0.5020582675933838,11.6854829788208,0.6467544436454773,3.7726593017578125,6.227348327636719,1.158483862876892,8.322996139526367,6.803136348724365,5.044998645782471,0.6849779486656189,5.265279293060303,8.291217803955078,6.975035667419434,6.125050067901611,54.62364196777344,0.923759937286377,5.417149066925049,6.581096172332764,12.458338737487793,6.14313268661499,5.773306369781494,2.610657215118408,0.7067611813545227,4.54192590713501,0.9661445617675781,16.307336807250977,6.1374711990356445,6.331766605377197,0.8952603340148926,0.39692914485931396,0.8953776359558105,4.12101936340332,7.841491222381592,8.375432014465332,0.41173794865608215,6.80669641494751,16.561721801757812,4.680210590362549,1.0507707595825195,4.161082744598389,5.139012813568115,6.917439937591553,4.7694315910339355,6.071357727050781,11.508197784423828,2.0355186462402344,0.500131368637085,4.372437000274658,2.9887399673461914,6.65081787109375,6.9293341636657715,0.8883236050605774,38.59973907470703,0.7860944867134094,0.9407219290733337,4.235501289367676,1.1205650568008423,17.15219497680664,8.408384323120117,0.33325448632240295,4.8090901374816895,6.90138578414917,16.50786590576172,0.9313274621963501,6.185985088348389,7.390188694000244,6.783888816833496,11.291557312011719,7.680570125579834,0.4418566823005676,1.8639464378356934,1.058235764503479,4.625574111938477,5.47721004486084,5.24807596206665,7.121300220489502,0.5317380428314209,6.975895881652832,6.978475093841553,4.2674994468688965,1.453861951828003,4.5549421310424805,6.144952774047852,6.8354973793029785,4.076465606689453,0.6817318797111511,3.686962842941284,6.710472106933594,7.7574591636657715,1.0040576457977295,1.6527754068374634,0.6693572998046875,5.438703536987305,76.84382629394531,4.4722900390625,1.0710290670394897,4.683529376983643,11.543888092041016,0.9154267311096191,7.951238632202148,5.24996280670166
6,4.197534084320068,0.46077901124954224,10.58460807800293,3.6229639053344727,4.053462505340576,3.6573212146759033,0.4741485118865967,0.9127200841903687,0.5916537642478943,4.887572288513184,25.595157623291016,5.446972846984863,1.1808110475540161,0.28821927309036255,1.680899739265442,9.589515686035156,1.0342870950698853,6.672674179077148,5.214231014251709,4.561611652374268,7.728391170501709,4.775587558746338,4.182783603668213,1.2070903778076172,4.404641151428223,0.7977996468544006,4.795161724090576,6.763700008392334,1.0146883726119995,0.46508535742759705,9.995862007141113,0.6482512354850769,3.4673142433166504,5.631302356719971,0.8953853845596313,7.465780258178711,4.75123405456543,4.598765850067139,0.599522590637207,3.8915388584136963,7.181979179382324,4.83785343170166,4.357854843139648,47.21087646484375,0.7731947302818298,4.991929531097412,5.975485801696777,11.693552017211914,4.371606826782227,5.3771891593933105,2.2919912338256836,0.5871356725692749,3.42313551902771,0.8346599340438843,15.361414909362793,5.6133646965026855,5.592782020568848,0.7579402923583984,0.33843255043029785,0.8794493079185486,3.6968586444854736,4.505294322967529,4.984801292419434,0.39242058992385864,6.433365345001221,15.425348281860352,4.263721942901611,0.8993810415267944,3.797661781311035,4.597107887268066,4.865597724914551,3.569859743118286,4.341858863830566,10.872079849243164,1.5992430448532104,0.5042279362678528,3.926025629043579,2.835554361343384,5.974425315856934,4.801854133605957,0.8773059248924255,34.32522964477539,0.7800707817077637,0.8123199939727783,3.850421190261841,0.9984400868415833,16.054597854614258,7.94237756729126,0.29520079493522644,3.5948517322540283,4.803191661834717,15.839027404785156,0.8070456981658936,4.3998870849609375,6.979066848754883,4.729016304016113,10.777119636535645,6.8748273849487305,0.431024432182312,1.5147535800933838,0.9372242093086243,4.491927623748779,5.187789440155029,3.8769795894622803,6.544671535491943,0.5366294980049133,4.836676597595215,4.9126386642456055,3.2196006774902344,1.1718136072158813,4.188406944274902,4.370349407196045,4.7783894538879395,3.096216917037964,0.6544991135597229,2.819406270980835,6.3835225105285645,7.2473320960998535,0.9702425599098206,1.3711321353912354,0.5435273051261902,5.088157653808594,64.59481811523438,4.044773578643799,0.9237571358680725,4.299891948699951,10.980406761169434,0.7216750979423523,6.987813949584961,4.772971153259277
7,3.8329694271087646,0.4250872731208801,10.362529754638672,3.3615942001342773,3.8291854858398438,3.4488883018493652,0.47498297691345215,0.7773021459579468,0.5416736602783203,4.507483959197998,23.28248405456543,4.958475589752197,0.9216929078102112,0.2785591781139374,1.3160871267318726,8.67393684387207,0.748410701751709,6.4892659187316895,4.983684539794922,4.146773815155029,7.557042598724365,3.0333027839660645,3.925853967666626,0.9877617359161377,2.845165967941284,0.6969218254089355,3.0439207553863525,6.162353515625,0.8955540657043457,0.44363585114479065,8.709212303161621,0.6476383805274963,3.2475345134735107,5.009354114532471,0.6838983297348022,6.741656303405762,3.0408687591552734,4.243720054626465,0.539668083190918,2.5991110801696777,6.185155391693115,3.063204288482666,2.808957815170288,41.57028579711914,0.6578067541122437,4.602782249450684,5.435888767242432,11.08936595916748,2.8178722858428955,4.873078346252441,2.155754804611206,0.4851967692375183,2.364095449447632,0.7147458791732788,14.619256973266602,5.241031169891357,4.959486484527588,0.6591472029685974,0.30337461829185486,0.8714891076087952,3.389644145965576,4.003286361694336,4.164743900299072,0.38162827491760254,6.126123428344727,14.598649024963379,3.9825942516326904,0.7745196223258972,3.5061867237091064,4.2467827796936035,3.101071357727051,2.4399707317352295,2.815960168838501,10.364775657653809,1.2127796411514282,0.5046629309654236,3.485710620880127,2.712454319000244,5.323341369628906,3.045703649520874,0.870368242263794,31.040908813476562,0.7761296033859253,0.6960705518722534,3.6142385005950928,0.8841529488563538,15.002989768981934,7.53371524810791,0.27355167269706726,2.452507734298706,3.0555014610290527,15.119138717651367,0.6924612522125244,2.8326282501220703,6.599084377288818,3.0208024978637695,10.278670310974121,6.280261039733887,0.424893319606781,1.1726082563400269,0.8452399969100952,4.359377861022949,5.0226850509643555,2.5908429622650146,6.024605751037598,0.5375872850418091,3.0603575706481934,3.1220717430114746,2.232769250869751,0.9228132963180542,3.91975474357605,2.8166959285736084,3.0409741401672363,2.1626548767089844,0.6386025547981262,1.997260332107544,5.9905619621276855,6.774858474731445,0.9492100477218628,1.1896485090255737,0.45065778493881226,4.769123077392578,55.41736602783203,3.7262935638427734,0.7969455718994141,4.014796733856201,10.30322551727295,0.5708407759666443,6.211246013641357,4.375577449798584
8,3.514277219772339,0.40122589468955994,10.004084587097168,3.1809537410736084,3.6776108741760254,3.2946276664733887,0.47344425320625305,0.7016816735267639,0.5100563168525696,4.214110851287842,21.82454490661621,4.542020320892334,0.7307913303375244,0.27614572644233704,1.0242513418197632,7.718714237213135,0.5433568358421326,6.225248336791992,4.822275161743164,3.8468034267425537,7.131103992462158,2.113818645477295,3.7182765007019043,0.8214826583862305,1.9284906387329102,0.6231420636177063,2.1424498558044434,5.597228527069092,0.8150348663330078,0.43015432357788086,7.733038902282715,0.645125687122345,3.0810680389404297,4.665534973144531,0.5312195420265198,6.0263671875,2.147198438644409,3.9731719493865967,0.49832209944725037,1.7385610342025757,5.464718818664551,2.1476032733917236,1.874873399734497,37.10371780395508,0.5736641883850098,4.255725383758545,5.013535022735596,10.447080612182617,1.880522608757019,4.427015781402588,2.03589129447937,0.4064892530441284,1.6182307004928589,0.6257784366607666,13.839934349060059,4.8929443359375,4.3288774490356445,0.589879035949707,0.28148555755615234,0.8665547966957092,3.110238552093506,5.603265285491943,5.6048502922058105,0.3744802474975586,5.839963912963867,13.992825508117676,3.7726686000823975,0.7026746273040771,3.2962827682495117,3.8729636669158936,2.227175235748291,1.6575490236282349,1.916590929031372,9.826631546020508,0.9253378510475159,0.5025916695594788,3.1085238456726074,2.607160806655884,4.714077949523926,2.1454062461853027,0.864534318447113,28.5584774017334,0.7723641395568848,0.6101409792900085,3.467085361480713,0.7890051603317261,14.20205307006836,7.1283111572265625,0.2602958679199219,1.662971019744873,2.1470160484313965,14.442422866821289,0.6068468689918518,1.8864576816558838,6.3131794929504395,2.135855197906494,9.902949333190918,5.707777976989746,0.42036542296409607,0.9031271934509277,0.7786333560943604,4.247530460357666,4.6344828605651855,1.7345809936523438,5.6737871170043945,0.5359278917312622,2.1453473567962646,2.223301410675049,1.533710241317749,0.7320423126220703,3.6916019916534424,1.8808321952819824,2.120973587036133,1.4912433624267578,0.6281968951225281,1.3990927934646606,5.581782341003418,6.291210651397705,0.9345038533210754,1.162496566772461,0.3838331401348114,4.506358623504639,48.678340911865234,3.51599383354187,0.7205191254615784,3.8196351528167725,9.745280265808105,0.4612000286579132,5.5592217445373535,4.089179515838623
9,3.2688403129577637,0.3844882845878601,9.535382270812988,3.0401923656463623,3.5065550804138184,3.166513681411743,0.470269113779068,0.6658046245574951,0.4874142110347748,3.9506289958953857,20.7043399810791,4.208406448364258,0.5978274345397949,0.27429717779159546,0.8138560056686401,6.78127384185791,0.40333306789398193,5.808002471923828,4.669041156768799,3.645667791366577,6.582808017730713,1.8234935998916626,3.5287203788757324,0.701406717300415,1.5208452939987183,0.5701178312301636,1.8737701177597046,4.985221862792969,0.7635229825973511,0.42087939381599426,7.001837730407715,0.6411818265914917,2.9286773204803467,4.322686672210693,0.4252658486366272,5.4769182205200195,1.8686327934265137,3.774496078491211,0.46878644824028015,1.254794716835022,4.983906269073486,1.8734729290008545,1.4244954586029053,33.735923767089844,0.5131890177726746,3.9996771812438965,4.715031147003174,9.860459327697754,1.4284698963165283,4.113597869873047,1.9014085531234741,0.34737154841423035,1.1517410278320312,0.5636973977088928,13.147737503051758,4.544972896575928,3.82106614112854,0.5412745475769043,0.26707014441490173,0.8627110719680786,2.8946104049682617,6.54121208190918,6.744338512420654,0.3689209222793579,5.594192028045654,13.466660499572754,3.5934464931488037,0.66482013463974,3.1030633449554443,3.6278626918792725,2.099444627761841,1.1806035041809082,1.5130165815353394,9.265085220336914,0.7252177596092224,0.4988371729850769,2.772057056427002,2.509631395339966,4.2814040184021,1.8791440725326538,0.8588219881057739,26.618040084838867,0.7682445645332336,0.5500532388687134,3.308755397796631,0.7142702341079712,13.851621627807617,6.740752696990967,0.251444935798645,1.1828393936157227,1.869567632675171,13.90453815460205,0.5466697812080383,1.4299185276031494,6.126198768615723,1.867435097694397,9.610161781311035,5.150328636169434,0.416280597448349,0.7089712023735046,0.7313485145568848,4.15592622756958,4.226476669311523,1.2523765563964844,5.449543476104736,0.5325335264205933,1.8730982542037964,2.0810437202453613,1.089949369430542,0.5938564538955688,3.519660711288452,1.4303500652313232,1.8270399570465088,1.0574078559875488,0.6205618381500244,1.0046378374099731,5.248538017272949,5.896825790405273,0.9231377840042114,1.1942439079284668,0.3358232378959656,4.285431861877441,43.522613525390625,3.386569023132324,0.6787987351417542,3.6718103885650635,9.346541404724121,0.38328713178634644,5.029709815979004,3.861943483352661
